name,strunz,id,formula,elements,hyperlink,comments,shift
Bobdownsite_R050109-1,,R050109-1,,,[RRUF](https://rruff.info/R050109) ,,
Bobdownsite_R050109-1,,R050109-1,,,[RRUF](https://rruff.info/R050109) ,,
Boleite_R050022-1,3.DB.15,R050022-1,KAg9Pb26Cu24Cl62(OH)48,K Ag Pb Cu Cl O H,[RRUF](https://rruff.info/R050022) [Mindat](http://www.mindat.org/search.php?name=Boleite),,
Borax_R070168-1,6.DA.10,R070168-1,Na2B4O5(OH)4 8H2O,Na B O H,[RRUF](https://rruff.info/R070168) [Mindat](http://www.mindat.org/search.php?name=Borax),,
Bornite_R050322-1,2.BA.15,R050322-1,Cu5FeS4,Cu Fe S,[RRUF](https://rruff.info/R050322) [Mindat](http://www.mindat.org/search.php?name=Bornite),,
Boulangerite_R050436-9,2.HC.15,R050436-9,Pb5Sb4S11,Pb Sb S,[RRUF](https://rruff.info/R050436) [Mindat](http://www.mindat.org/search.php?name=Boulangerite),,
Boulangerite_R050441-1,2.HC.15,R050441-1,Pb5Sb4S11,Pb Sb S,[RRUF](https://rruff.info/R050441) [Mindat](http://www.mindat.org/search.php?name=Boulangerite),,
Bournonite_R050111-1,2.GA.50,R050111-1,CuPbSbS3,Cu Pb Sb S,[RRUF](https://rruff.info/R050111) [Mindat](http://www.mindat.org/search.php?name=Bournonite),,
Bournonite_R050111-1,2.GA.50,R050111-1,CuPbSbS3,Cu Pb Sb S,[RRUF](https://rruff.info/R050111) [Mindat](http://www.mindat.org/search.php?name=Bournonite),,
Bournonite_R050364-1,2.GA.50,R050364-1,CuPbSbS3,Cu Pb Sb S,[RRUF](https://rruff.info/R050364) [Mindat](http://www.mindat.org/search.php?name=Bournonite),,
Braunite_R050385-1,9.AG.05,R050385-1,Mn2+Mn3+6O8(SiO4),Mn O Si,[RRUF](https://rruff.info/R050385) [Mindat](http://www.mindat.org/search.php?name=Braunite),,
Braunite_R050388-1,9.AG.05,R050388-1,Mn2+Mn3+6O8(SiO4),Mn O Si,[RRUF](https://rruff.info/R050388) [Mindat](http://www.mindat.org/search.php?name=Braunite),,
Braunite_R050390-1,9.AG.05,R050390-1,Mn2+Mn3+6O8(SiO4),Mn O Si,[RRUF](https://rruff.info/R050390) [Mindat](http://www.mindat.org/search.php?name=Braunite),,
Brazilianite_R050126-1,8.BK.05,R050126-1,NaAl3(PO4)2(OH)4,Na Al P O H,[RRUF](https://rruff.info/R050126) [Mindat](http://www.mindat.org/search.php?name=Brazilianite),,
Brazilianite_R050126-1,8.BK.05,R050126-1,NaAl3(PO4)2(OH)4,Na Al P O H,[RRUF](https://rruff.info/R050126) [Mindat](http://www.mindat.org/search.php?name=Brazilianite),,
Brazilianite_R050319-1,8.BK.05,R050319-1,NaAl3(PO4)2(OH)4,Na Al P O H,[RRUF](https://rruff.info/R050319) [Mindat](http://www.mindat.org/search.php?name=Brazilianite),,
Brazilianite_R050504-1,8.BK.05,R050504-1,NaAl3(PO4)2(OH)4,Na Al P O H,[RRUF](https://rruff.info/R050504) [Mindat](http://www.mindat.org/search.php?name=Brazilianite),,
Brookite_R050363-1,4.AB.20,R050363-1,TiO2,Ti O,[RRUF](https://rruff.info/R050363) [Mindat](http://www.mindat.org/search.php?name=Brookite),,
Brookite_R050591-1,4.AB.20,R050591-1,TiO2,Ti O,[RRUF](https://rruff.info/R050591) [Mindat](http://www.mindat.org/search.php?name=Brookite),,
Brucite_R040077-1,4.FE.05,R040077-1,Mg(OH)2,Mg O H,[RRUF](https://rruff.info/R040077) [Mindat](http://www.mindat.org/search.php?name=Brucite),,
Brucite_R050455-1,4.FE.05,R050455-1,Mg(OH)2,Mg O H,[RRUF](https://rruff.info/R050455) [Mindat](http://www.mindat.org/search.php?name=Brucite),,
Bukovskyite_R050630-1,8.DB.40,R050630-1,Fe3+2(AsO4)(SO4)(OH) 7H2O,Fe As O S H,[RRUF](https://rruff.info/R050630) [Mindat](http://www.mindat.org/search.php?name=Bukovskyite),,
Burbankite_R050646-1,5.AC.30,R050646-1,"(Na,Ca)3(Sr,Ba,Ce)3(CO3)5",Na Ca Sr Ba Ce C O,[RRUF](https://rruff.info/R050646) [Mindat](http://www.mindat.org/search.php?name=Burbankite),,
Bustamite_R040014-1,9.DG.05,R040014-1,Mn2Ca2MnCa(Si3O9)2,Mn Ca Si O,[RRUF](https://rruff.info/R040014) [Mindat](http://www.mindat.org/search.php?name=Bustamite),,
Calcite_R040070-1,5.AB.05,R040070-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R040070) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R040170-1,5.AB.05,R040170-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R040170) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050009-1,5.AB.05,R050009-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050009) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050048-1,5.AB.05,R050048-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050048) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050127-1,5.AB.05,R050127-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050127) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050127-1,5.AB.05,R050127-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050127) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050128-1,5.AB.05,R050128-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050128) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050128-1,5.AB.05,R050128-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050128) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050130-1,5.AB.05,R050130-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050130) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050130-1,5.AB.05,R050130-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050130) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Calcite_R050307-1,5.AB.05,R050307-1,Ca(CO3),Ca C O,[RRUF](https://rruff.info/R050307) [Mindat](http://www.mindat.org/search.php?name=Calcite),,
Cancrinite_R050352-1,9.FB.05,R050352-1,"(Na,Ca,  box )8(Al6Si6)O24(CO3,SO4)2 2H2O",Na Ca Al Si O C S H,[RRUF](https://rruff.info/R050352) [Mindat](http://www.mindat.org/search.php?name=Cancrinite),,
Carletonite_R050255-1,9.EB.20,R050255-1,"KNa4Ca4Si8O18(CO3)4(F,OH) H2O",K Na Ca Si O C F H,[RRUF](https://rruff.info/R050255) [Mindat](http://www.mindat.org/search.php?name=Carletonite),,
Carletonite_R050255-1,9.EB.20,R050255-1,"KNa4Ca4Si8O18(CO3)4(F,OH) H2O",K Na Ca Si O C F H,[RRUF](https://rruff.info/R050255) [Mindat](http://www.mindat.org/search.php?name=Carletonite),,
Carnallite_R050353-1,3.BA.10,R050353-1,KMgCl3 6H2O,K Mg Cl H O,[RRUF](https://rruff.info/R050353) [Mindat](http://www.mindat.org/search.php?name=Carnallite),,
Carrollite_R040165-1,2.DA.05,R040165-1,CuCo2S4,Cu Co S,[RRUF](https://rruff.info/R040165) [Mindat](http://www.mindat.org/search.php?name=Carrollite),,
Carrollite_R050089-1,2.DA.05,R050089-1,CuCo2S4,Cu Co S,[RRUF](https://rruff.info/R050089) [Mindat](http://www.mindat.org/search.php?name=Carrollite),,
Cassiterite_R040017-1,4.DB.05,R040017-1,SnO2,Sn O,[RRUF](https://rruff.info/R040017) [Mindat](http://www.mindat.org/search.php?name=Cassiterite),,
Cassiterite_R040072-1,4.DB.05,R040072-1,SnO2,Sn O,[RRUF](https://rruff.info/R040072) [Mindat](http://www.mindat.org/search.php?name=Cassiterite),,
Cassiterite_R050502-1,4.DB.05,R050502-1,SnO2,Sn O,[RRUF](https://rruff.info/R050502) [Mindat](http://www.mindat.org/search.php?name=Cassiterite),,
Cavansite_R050400-1,9.EA.50,R050400-1,Ca(V4+O)(Si4O10) 4H2O,Ca V O Si H,[RRUF](https://rruff.info/R050400) [Mindat](http://www.mindat.org/search.php?name=Cavansite),,
Celestine_R040007-1,7.AD.35,R040007-1,Sr(SO4),Sr S O,[RRUF](https://rruff.info/R040007) [Mindat](http://www.mindat.org/search.php?name=Celestine),,
Celestine_R050008-1,7.AD.35,R050008-1,Sr(SO4),Sr S O,[RRUF](https://rruff.info/R050008) [Mindat](http://www.mindat.org/search.php?name=Celestine),,
Cerussite_R040069-1,5.AB.15,R040069-1,Pb(CO3),Pb C O,[RRUF](https://rruff.info/R040069) [Mindat](http://www.mindat.org/search.php?name=Cerussite),,
Cerussite_R050011-1,5.AB.15,R050011-1,Pb(CO3),Pb C O,[RRUF](https://rruff.info/R050011) [Mindat](http://www.mindat.org/search.php?name=Cerussite),,
Cerussite_R050023-1,5.AB.15,R050023-1,Pb(CO3),Pb C O,[RRUF](https://rruff.info/R050023) [Mindat](http://www.mindat.org/search.php?name=Cerussite),,
Cerussite_R050174-1,5.AB.15,R050174-1,Pb(CO3),Pb C O,[RRUF](https://rruff.info/R050174) [Mindat](http://www.mindat.org/search.php?name=Cerussite),,
Cerussite_R050174-1,5.AB.15,R050174-1,Pb(CO3),Pb C O,[RRUF](https://rruff.info/R050174) [Mindat](http://www.mindat.org/search.php?name=Cerussite),,
Cerussite_R050298-1,5.AB.15,R050298-1,Pb(CO3),Pb C O,[RRUF](https://rruff.info/R050298) [Mindat](http://www.mindat.org/search.php?name=Cerussite),,
Cerussite_R060017-1,5.AB.15,R060017-1,Pb(CO3),Pb C O,[RRUF](https://rruff.info/R060017) [Mindat](http://www.mindat.org/search.php?name=Cerussite),,
ChabaziteCa_R050014-1,9.GD.10,R050014-1,Ca2 [Al4Si8O24 ] 13H2O,Ca Al Si O H,[RRUF](https://rruff.info/R050014) [Mindat](http://www.mindat.org/search.php?name=ChabaziteCa),,
ChabaziteCa_R050075-1,9.GD.10,R050075-1,Ca2 [Al4Si8O24 ] 13H2O,Ca Al Si O H,[RRUF](https://rruff.info/R050075) [Mindat](http://www.mindat.org/search.php?name=ChabaziteCa),,
Chalcanthite_R050293-1,7.CB.20,R050293-1,Cu(SO4) 5H2O,Cu S O H,[RRUF](https://rruff.info/R050293) [Mindat](http://www.mindat.org/search.php?name=Chalcanthite),,
Chalcanthite_R050354-1,7.CB.20,R050354-1,Cu(SO4) 5H2O,Cu S O H,[RRUF](https://rruff.info/R050354) [Mindat](http://www.mindat.org/search.php?name=Chalcanthite),,
Chalcocite_R050067-1,2.BA.05,R050067-1,Cu2S,Cu S,[RRUF](https://rruff.info/R050067) [Mindat](http://www.mindat.org/search.php?name=Chalcocite),,
Chalcophanite_R050451-1,4.FL.20,R050451-1,ZnMn4+3O7 3H2O,Zn Mn O H,[RRUF](https://rruff.info/R050451) [Mindat](http://www.mindat.org/search.php?name=Chalcophanite),,
Chalcophanite_R050451-1,4.FL.20,R050451-1,ZnMn4+3O7 3H2O,Zn Mn O H,[RRUF](https://rruff.info/R050451) [Mindat](http://www.mindat.org/search.php?name=Chalcophanite),,
Chalcopyrite_R050208-1,2.CB.10a,R050208-1,CuFeS2,Cu Fe S,[RRUF](https://rruff.info/R050208) [Mindat](http://www.mindat.org/search.php?name=Chalcopyrite),,
Chalcopyrite_R050208-1,2.CB.10a,R050208-1,CuFeS2,Cu Fe S,[RRUF](https://rruff.info/R050208) [Mindat](http://www.mindat.org/search.php?name=Chalcopyrite),,
Chalcopyrite_R050222-1,2.CB.10a,R050222-1,CuFeS2,Cu Fe S,[RRUF](https://rruff.info/R050222) [Mindat](http://www.mindat.org/search.php?name=Chalcopyrite),,
Chalcopyrite_R050222-1,2.CB.10a,R050222-1,CuFeS2,Cu Fe S,[RRUF](https://rruff.info/R050222) [Mindat](http://www.mindat.org/search.php?name=Chalcopyrite),,
Chalcopyrite_R050559-1,2.CB.10a,R050559-1,CuFeS2,Cu Fe S,[RRUF](https://rruff.info/R050559) [Mindat](http://www.mindat.org/search.php?name=Chalcopyrite),,
Chenevixite_R040166-1,8.DD.05,R040166-1,CuFe3+(AsO4)(OH)2,Cu Fe As O H,[RRUF](https://rruff.info/R040166) [Mindat](http://www.mindat.org/search.php?name=Chenevixite),,
Chiolite_R050412-1,3.CE.05,R050412-1,Na5Al3F14,Na Al F,[RRUF](https://rruff.info/R050412) [Mindat](http://www.mindat.org/search.php?name=Chiolite),,
Chlorargyrite_R050360-1,3.AA.15,R050360-1,AgCl,Ag Cl,[RRUF](https://rruff.info/R050360) [Mindat](http://www.mindat.org/search.php?name=Chlorargyrite),,
Chondrodite_R040016-1,9.AF.45,R040016-1,Mg5(SiO4)2F2,Mg Si O F,[RRUF](https://rruff.info/R040016) [Mindat](http://www.mindat.org/search.php?name=Chondrodite),,
Chrysoberyl_R040073-1,7.DF.,R040073-1,BeAl2O4,Be Al O,[RRUF](https://rruff.info/R040073) [Mindat](http://www.mindat.org/search.php?name=Chrysoberyl),,
Chrysocolla_R050053-1,4.BA.05,R050053-1,(Cu2-xAlx)H2-xSi2O5(OH)4 nH2O,Cu Al H Si O,[RRUF](https://rruff.info/R050053) [Mindat](http://www.mindat.org/search.php?name=Chrysocolla),,
ChukhroviteCa_R130040,3.CG.3.CG.,R130040,Ca3Ca1.5Al2(SO4)F13 12H2O,Ca Al S O F H,[RRUF](https://rruff.info/R130040) [Mindat](http://www.mindat.org/search.php?name=ChukhroviteCa),,
ChurchiteY_R050421-9,8.CJ.50,R050421-9,Y(PO4) 2H2O,Y P O H,[RRUF](https://rruff.info/R050421) [Mindat](http://www.mindat.org/search.php?name=ChurchiteY),,
Cinnabar_R050072-1,2.CD.15a,R050072-1,HgS,Hg S,[RRUF](https://rruff.info/R050072) [Mindat](http://www.mindat.org/search.php?name=Cinnabar),,
Clinochlore_R060725-1,9.EC.55,R060725-1,Mg5Al(AlSi3O10)(OH)8,Mg Al Si O H,[RRUF](https://rruff.info/R060725) [Mindat](http://www.mindat.org/search.php?name=Clinochlore),,
Clinoclase_R070092-1,8.BE.20,R070092-1,Cu3(AsO4)(OH)3,Cu As O H,[RRUF](https://rruff.info/R070092) [Mindat](http://www.mindat.org/search.php?name=Clinoclase),,
ClinofergusoniteCe_R080102-1,4.DG.10,R080102-1,CeNbO4,Ce Nb O,[RRUF](https://rruff.info/R080102) [Mindat](http://www.mindat.org/search.php?name=ClinofergusoniteCe),,
Clinohedrite_R050416-1,9.AE.30,R050416-1,CaZn(SiO4) H2O,Ca Zn Si O H,[RRUF](https://rruff.info/R050416) [Mindat](http://www.mindat.org/search.php?name=Clinohedrite),,
Clinohumite_R040122-1,9.AF.55,R040122-1,Mg9(SiO4)4F2,Mg Si O F,[RRUF](https://rruff.info/R040122) [Mindat](http://www.mindat.org/search.php?name=Clinohumite),,
Clinohumite_R050183-1,9.AF.55,R050183-1,Mg9(SiO4)4F2,Mg Si O F,[RRUF](https://rruff.info/R050183) [Mindat](http://www.mindat.org/search.php?name=Clinohumite),,
Clinohumite_R050183-1,9.AF.55,R050183-1,Mg9(SiO4)4F2,Mg Si O F,[RRUF](https://rruff.info/R050183) [Mindat](http://www.mindat.org/search.php?name=Clinohumite),,
Clinozoisite_R040085-1,9.BG.05a,R040085-1,Ca2Al3 [Si2O7 ] [SiO4 ]O(OH),Ca Al Si O H,[RRUF](https://rruff.info/R040085) [Mindat](http://www.mindat.org/search.php?name=Clinozoisite),,
Clintonite_R070229-1,9.EC.35,R070229-1,CaAlMg2(SiAl3O10)(OH)2,Ca Al Mg Si O H,[RRUF](https://rruff.info/R070229) [Mindat](http://www.mindat.org/search.php?name=Clintonite),,
Colemanite_R050102-1,6.CB.10,R050102-1,CaB3O4(OH)3 H2O,Ca B O H,[RRUF](https://rruff.info/R050102) [Mindat](http://www.mindat.org/search.php?name=Colemanite),,
Colemanite_R050331-1,6.CB.10,R050331-1,CaB3O4(OH)3 H2O,Ca B O H,[RRUF](https://rruff.info/R050331) [Mindat](http://www.mindat.org/search.php?name=Colemanite),,
ColumbiteFe_R050348-1,4.DB.35,R050348-1,Fe2+Nb2O6,Fe Nb O,[RRUF](https://rruff.info/R050348) [Mindat](http://www.mindat.org/search.php?name=ColumbiteFe),,
ColumbiteFe_R060001-1,4.DB.35,R060001-1,Fe2+Nb2O6,Fe Nb O,[RRUF](https://rruff.info/R060001) [Mindat](http://www.mindat.org/search.php?name=ColumbiteFe),,
ColumbiteFe_R070161-1,4.DB.35,R070161-1,Fe2+Nb2O6,Fe Nb O,[RRUF](https://rruff.info/R070161) [Mindat](http://www.mindat.org/search.php?name=ColumbiteFe),,
ColumbiteMn_R040083-1,4.DB.35,R040083-1,Mn2+Nb2O6,Mn Nb O,[RRUF](https://rruff.info/R040083) [Mindat](http://www.mindat.org/search.php?name=ColumbiteMn),,
ColumbiteMn_R050359-1,4.DB.35,R050359-1,Mn2+Nb2O6,Mn Nb O,[RRUF](https://rruff.info/R050359) [Mindat](http://www.mindat.org/search.php?name=ColumbiteMn),,
Conichalcite_R040167-1,8.BH.35,R040167-1,CaCu(AsO4)(OH),Ca Cu As O H,[RRUF](https://rruff.info/R040167) [Mindat](http://www.mindat.org/search.php?name=Conichalcite),,
Conichalcite_R050028-1,8.BH.35,R050028-1,CaCu(AsO4)(OH),Ca Cu As O H,[RRUF](https://rruff.info/R050028) [Mindat](http://www.mindat.org/search.php?name=Conichalcite),,
Cordierite_R040081-1,9.CJ.10,R040081-1,Mg2Al4Si5O18,Mg Al Si O,[RRUF](https://rruff.info/R040081) [Mindat](http://www.mindat.org/search.php?name=Cordierite),,
Cordierite_R040082-1,9.CJ.10,R040082-1,Mg2Al4Si5O18,Mg Al Si O,[RRUF](https://rruff.info/R040082) [Mindat](http://www.mindat.org/search.php?name=Cordierite),,
Cordierite_R040084-1,9.CJ.10,R040084-1,Mg2Al4Si5O18,Mg Al Si O,[RRUF](https://rruff.info/R040084) [Mindat](http://www.mindat.org/search.php?name=Cordierite),,
Cornwallite_R050469-1,8.BD.05,R050469-1,Cu5(AsO4)2(OH)4,Cu As O H,[RRUF](https://rruff.info/R050469) [Mindat](http://www.mindat.org/search.php?name=Cornwallite),,
Cornwallite_R050469-1,8.BD.05,R050469-1,Cu5(AsO4)2(OH)4,Cu As O H,[RRUF](https://rruff.info/R050469) [Mindat](http://www.mindat.org/search.php?name=Cornwallite),,
Corundum_R040096-1,4.CB.05,R040096-1,Al2O3,Al O,[RRUF](https://rruff.info/R040096) [Mindat](http://www.mindat.org/search.php?name=Corundum),,
Corundum_R060020-1,4.CB.05,R060020-1,Al2O3,Al O,[RRUF](https://rruff.info/R060020) [Mindat](http://www.mindat.org/search.php?name=Corundum),,
Creedite_R050141-1,3.CG.15,R050141-1,Ca3Al2(SO4)(OH)2F8 2H2O,Ca Al S O H F,[RRUF](https://rruff.info/R050141) [Mindat](http://www.mindat.org/search.php?name=Creedite),,
Creedite_R050141-1,3.CG.15,R050141-1,Ca3Al2(SO4)(OH)2F8 2H2O,Ca Al S O H F,[RRUF](https://rruff.info/R050141) [Mindat](http://www.mindat.org/search.php?name=Creedite),,
Crocoite_R040053-1,7.FA.20,R040053-1,Pb(CrO4),Pb Cr O,[RRUF](https://rruff.info/R040053) [Mindat](http://www.mindat.org/search.php?name=Crocoite),,
Crocoite_R050044-1,7.FA.20,R050044-1,Pb(CrO4),Pb Cr O,[RRUF](https://rruff.info/R050044) [Mindat](http://www.mindat.org/search.php?name=Crocoite),,
Cryolite_R050287-1,3.CB.15,R050287-1,Na2NaAlF6,Na Al F,[RRUF](https://rruff.info/R050287) [Mindat](http://www.mindat.org/search.php?name=Cryolite),,
Cubiczirconia_R040142-1,,R040142-1,,,[RRUF](https://rruff.info/R040142) ,,
Cuprite_R050374-1,4.AA.10,R050374-1,Cu2O,Cu O,[RRUF](https://rruff.info/R050374) [Mindat](http://www.mindat.org/search.php?name=Cuprite),,
Cuprite_R050384-1,4.AA.10,R050384-1,Cu2O,Cu O,[RRUF](https://rruff.info/R050384) [Mindat](http://www.mindat.org/search.php?name=Cuprite),,
Curienite_R050548-1,4.HB.15,R050548-1,Pb(UO2)2(VO4)2 5H2O,Pb U O V H,[RRUF](https://rruff.info/R050548) [Mindat](http://www.mindat.org/search.php?name=Curienite),,
Cylindrite_R050175-1,2.HF.25a,R050175-1,FePb3Sn4Sb2S14,Fe Pb Sn Sb S,[RRUF](https://rruff.info/R050175) [Mindat](http://www.mindat.org/search.php?name=Cylindrite),,
Cylindrite_R050329-1,2.HF.25a,R050329-1,FePb3Sn4Sb2S14,Fe Pb Sn Sb S,[RRUF](https://rruff.info/R050329) [Mindat](http://www.mindat.org/search.php?name=Cylindrite),,
Danburite_R040013-1,9.FA.65,R040013-1,CaB2Si2O8,Ca B Si O,[RRUF](https://rruff.info/R040013) [Mindat](http://www.mindat.org/search.php?name=Danburite),,
Danburite_R050602-1,9.FA.65,R050602-1,CaB2Si2O8,Ca B Si O,[RRUF](https://rruff.info/R050602) [Mindat](http://www.mindat.org/search.php?name=Danburite),,
Datolite_R050033-1,9.AJ.20,R050033-1,CaB(SiO4)(OH),Ca B Si O H,[RRUF](https://rruff.info/R050033) [Mindat](http://www.mindat.org/search.php?name=Datolite),,
Datolite_R050136-1,9.AJ.20,R050136-1,CaB(SiO4)(OH),Ca B Si O H,[RRUF](https://rruff.info/R050136) [Mindat](http://www.mindat.org/search.php?name=Datolite),,
Dawsonite_R050641-1,5.BB.10,R050641-1,NaAl(CO3)(OH)2,Na Al C O H,[RRUF](https://rruff.info/R050641) [Mindat](http://www.mindat.org/search.php?name=Dawsonite),,
Dawsonite_R050645-9,5.BB.10,R050645-9,NaAl(CO3)(OH)2,Na Al C O H,[RRUF](https://rruff.info/R050645) [Mindat](http://www.mindat.org/search.php?name=Dawsonite),,
Delafossite_R050403-1,4.AB.15,R050403-1,Cu1+Fe3+O2,Cu Fe O,[RRUF](https://rruff.info/R050403) [Mindat](http://www.mindat.org/search.php?name=Delafossite),,
Delhayelite_R070096-1,9.EB.10,R070096-1,K7Na3Ca5Al2Si14O38F4Cl2,K Na Ca Al Si O F Cl,[RRUF](https://rruff.info/R070096) [Mindat](http://www.mindat.org/search.php?name=Delhayelite),,
Descloizite_R050037-1,8.BH.40,R050037-1,PbZn(VO4)(OH),Pb Zn V O H,[RRUF](https://rruff.info/R050037) [Mindat](http://www.mindat.org/search.php?name=Descloizite),,
Descloizite_R050509-1,8.BH.40,R050509-1,PbZn(VO4)(OH),Pb Zn V O H,[RRUF](https://rruff.info/R050509) [Mindat](http://www.mindat.org/search.php?name=Descloizite),,
Destinezite_R050631-1,8.DB.05,R050631-1,Fe3+2(PO4)(SO4)(OH) 6H2O,Fe P O S H,[RRUF](https://rruff.info/R050631) [Mindat](http://www.mindat.org/search.php?name=Destinezite),,
Diaboleite_R050270-1,3.DB.05,R050270-1,CuPb2Cl2(OH)4,Cu Pb Cl O H,[RRUF](https://rruff.info/R050270) [Mindat](http://www.mindat.org/search.php?name=Diaboleite),,
Diaboleite_R050372-1,3.DB.05,R050372-1,CuPb2Cl2(OH)4,Cu Pb Cl O H,[RRUF](https://rruff.info/R050372) [Mindat](http://www.mindat.org/search.php?name=Diaboleite),,
Dickite_R090054-1,9.ED.05,R090054-1,Al2Si2O5(OH)4,Al Si O H,[RRUF](https://rruff.info/R090054) [Mindat](http://www.mindat.org/search.php?name=Dickite),,
Diopside_R040009-1,9.DA.15,R040009-1,CaMgSi2O6,Ca Mg Si O,[RRUF](https://rruff.info/R040009) [Mindat](http://www.mindat.org/search.php?name=Diopside),,
Diopside_R040097-1,9.DA.15,R040097-1,CaMgSi2O6,Ca Mg Si O,[RRUF](https://rruff.info/R040097) [Mindat](http://www.mindat.org/search.php?name=Diopside),,
Diopside_R050406-1,9.DA.15,R050406-1,CaMgSi2O6,Ca Mg Si O,[RRUF](https://rruff.info/R050406) [Mindat](http://www.mindat.org/search.php?name=Diopside),,
Diopside_R050496-1,9.DA.15,R050496-1,CaMgSi2O6,Ca Mg Si O,[RRUF](https://rruff.info/R050496) [Mindat](http://www.mindat.org/search.php?name=Diopside),,
Diopside_R050666-1,9.DA.15,R050666-1,CaMgSi2O6,Ca Mg Si O,[RRUF](https://rruff.info/R050666) [Mindat](http://www.mindat.org/search.php?name=Diopside),,
Diopside_R060061-1,9.DA.15,R060061-1,CaMgSi2O6,Ca Mg Si O,[RRUF](https://rruff.info/R060061) [Mindat](http://www.mindat.org/search.php?name=Diopside),,
Diopside_R060085-1,9.DA.15,R060085-1,CaMgSi2O6,Ca Mg Si O,[RRUF](https://rruff.info/R060085) [Mindat](http://www.mindat.org/search.php?name=Diopside),,
Diopside_R070123-1,9.DA.15,R070123-1,CaMgSi2O6,Ca Mg Si O,[RRUF](https://rruff.info/R070123) [Mindat](http://www.mindat.org/search.php?name=Diopside),,
Dioptase_R040028-1,9.DA.15,R040028-1,CuSiO3 H2O,Cu Si O H,[RRUF](https://rruff.info/R040028) [Mindat](http://www.mindat.org/search.php?name=Dioptase),,
Dioptase_R050010-1,9.DA.15,R050010-1,CuSiO3 H2O,Cu Si O H,[RRUF](https://rruff.info/R050010) [Mindat](http://www.mindat.org/search.php?name=Dioptase),,
Dolomite_R040030-1,5.AB.10,R040030-1,CaMg(CO3)2,Ca Mg C O,[RRUF](https://rruff.info/R040030) [Mindat](http://www.mindat.org/search.php?name=Dolomite),,
Dolomite_R050129-1,5.AB.10,R050129-1,CaMg(CO3)2,Ca Mg C O,[RRUF](https://rruff.info/R050129) [Mindat](http://www.mindat.org/search.php?name=Dolomite),,
Dolomite_R050129-1,5.AB.10,R050129-1,CaMg(CO3)2,Ca Mg C O,[RRUF](https://rruff.info/R050129) [Mindat](http://www.mindat.org/search.php?name=Dolomite),,
Dolomite_R050241-1,5.AB.10,R050241-1,CaMg(CO3)2,Ca Mg C O,[RRUF](https://rruff.info/R050241) [Mindat](http://www.mindat.org/search.php?name=Dolomite),,
Dolomite_R050241-1,5.AB.10,R050241-1,CaMg(CO3)2,Ca Mg C O,[RRUF](https://rruff.info/R050241) [Mindat](http://www.mindat.org/search.php?name=Dolomite),,
Dolomite_R050272-1,5.AB.10,R050272-1,CaMg(CO3)2,Ca Mg C O,[RRUF](https://rruff.info/R050272) [Mindat](http://www.mindat.org/search.php?name=Dolomite),,
Dolomite_R050357-1,5.AB.10,R050357-1,CaMg(CO3)2,Ca Mg C O,[RRUF](https://rruff.info/R050357) [Mindat](http://www.mindat.org/search.php?name=Dolomite),,
Dolomite_R050370-1,5.AB.10,R050370-1,CaMg(CO3)2,Ca Mg C O,[RRUF](https://rruff.info/R050370) [Mindat](http://www.mindat.org/search.php?name=Dolomite),,
Dravite_R040088-1,9.CK.05,R040088-1,NaMg3Al6(Si6O18)(BO3)3(OH)3(OH),Na Mg Al Si O B H,[RRUF](https://rruff.info/R040088) [Mindat](http://www.mindat.org/search.php?name=Dravite),,
Dravite_R050059-1,9.CK.05,R050059-1,NaMg3Al6(Si6O18)(BO3)3(OH)3(OH),Na Mg Al Si O B H,[RRUF](https://rruff.info/R050059) [Mindat](http://www.mindat.org/search.php?name=Dravite),,
Dravite_R050077-1,9.CK.05,R050077-1,NaMg3Al6(Si6O18)(BO3)3(OH)3(OH),Na Mg Al Si O B H,[RRUF](https://rruff.info/R050077) [Mindat](http://www.mindat.org/search.php?name=Dravite),,
Duftite_R050507-1,8.BH.35,R050507-1,PbCu(AsO4)(OH),Pb Cu As O H,[RRUF](https://rruff.info/R050507) [Mindat](http://www.mindat.org/search.php?name=Duftite),,
