name,strunz,id,formula,elements,hyperlink,comments,shift
Edingtonite_R040110-1,9.GA.15,R040110-1,Ba(Si3Al2)O10 4H2O,Ba Si Al O H,[RRUF](https://rruff.info/R040110) [Mindat](http://www.mindat.org/search.php?name=Edingtonite),,
Edingtonite_R040110-1,9.GA.15,R040110-1,Ba(Si3Al2)O10 4H2O,Ba Si Al O H,[RRUF](https://rruff.info/R040110) [Mindat](http://www.mindat.org/search.php?name=Edingtonite),,
Edoylerite_R060543-9,7.FB.25,R060543-9,Hg2+3(Cr6+O4)S2,Hg Cr O S,[RRUF](https://rruff.info/R060543) [Mindat](http://www.mindat.org/search.php?name=Edoylerite),,
Edwindavisite_R230005,10.AB.,R230005,Cu(C2O4)(NH3),Cu C O N H,[RRUF](https://rruff.info/R230005) [Mindat](http://www.mindat.org/search.php?name=Edwindavisite),,
Effenbergerite_R120088-9,9.EA.05,R120088-9,BaCuSi4O10,Ba Cu Si O,[RRUF](https://rruff.info/R120088) [Mindat](http://www.mindat.org/search.php?name=Effenbergerite),,
Eglestonite_R060612-9,3.DD.05,R060612-9,( [Hg1+ ]2)3OCl3(OH),Hg O Cl H,[RRUF](https://rruff.info/R060612) [Mindat](http://www.mindat.org/search.php?name=Eglestonite),,
Eglestonite_R140234-9,3.DD.05,R140234-9,( [Hg1+ ]2)3OCl3(OH),Hg O Cl H,[RRUF](https://rruff.info/R140234) [Mindat](http://www.mindat.org/search.php?name=Eglestonite),,
Eirikite_R120006-9,9.EH.25,R120006-9,KNa6Be2(Si15Al3)O39F2,K Na Be Si Al O F,[RRUF](https://rruff.info/R120006) [Mindat](http://www.mindat.org/search.php?name=Eirikite),,
Eitelite_R110214-9,5.AC.05,R110214-9,Na2Mg(CO3)2,Na Mg C O,[RRUF](https://rruff.info/R110214) [Mindat](http://www.mindat.org/search.php?name=Eitelite),,
Ekatite_R110136-9,4.JB.75,R110136-9,"(Fe3+,Fe2+,Zn)12(AsO3)6(AsO3,SiO3OH)2(OH)6",Fe Zn As O Si H,[RRUF](https://rruff.info/R110136) [Mindat](http://www.mindat.org/search.php?name=Ekatite),,
Elbaite_R050119-1,9.CK.05,R050119-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050119) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R050119-1,9.CK.05,R050119-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050119) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R050260-1,9.CK.05,R050260-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050260) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R050260-1,9.CK.05,R050260-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050260) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R050487-1,9.CK.05,R050487-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050487) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R050487-1,9.CK.05,R050487-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050487) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060003-1,9.CK.05,R060003-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060003) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060003-1,9.CK.05,R060003-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060003) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060560-1,9.CK.05,R060560-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060560) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060560-1,9.CK.05,R060560-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060560) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060562-1,9.CK.05,R060562-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060562) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060562-1,9.CK.05,R060562-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060562) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060566-9,9.CK.05,R060566-9,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060566) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060631-9,9.CK.05,R060631-9,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060631) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R070077-1,9.CK.05,R070077-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R070077) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R070077-1,9.CK.05,R070077-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R070077) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R070564-9,9.CK.05,R070564-9,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R070564) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R100137-9,9.CK.05,R100137-9,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R100137) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Eliseevite_R130075-9,9.DB.17,R130075-9,Na1.5Li{Ti2O2 [Si4O10.5(OH)1.5 ]} 2H2O,Na Li Ti O Si H,[RRUF](https://rruff.info/R130075) [Mindat](http://www.mindat.org/search.php?name=Eliseevite),,
Ellenbergerite_R070395-9,9.AF.80,R070395-9,"Mg6(Mg,Ti,Zr,  box )2(Al,Mg)6Si8O28(OH)10",Mg Ti Zr Al Si O H,[RRUF](https://rruff.info/R070395) [Mindat](http://www.mindat.org/search.php?name=Ellenbergerite),,
Elpasolite_R061029-9,3.CB.15,R061029-9,K2NaAlF6,K Na Al F,[RRUF](https://rruff.info/R061029) [Mindat](http://www.mindat.org/search.php?name=Elpasolite),,
Elpidite_R060064-1,9.DG.65,R060064-1,Na2ZrSi6O15 3H2O,Na Zr Si O H,[RRUF](https://rruff.info/R060064) [Mindat](http://www.mindat.org/search.php?name=Elpidite),,
Elpidite_R060064-1,9.DG.65,R060064-1,Na2ZrSi6O15 3H2O,Na Zr Si O H,[RRUF](https://rruff.info/R060064) [Mindat](http://www.mindat.org/search.php?name=Elpidite),,
Elpidite_R060200-9,9.DG.65,R060200-9,Na2ZrSi6O15 3H2O,Na Zr Si O H,[RRUF](https://rruff.info/R060200) [Mindat](http://www.mindat.org/search.php?name=Elpidite),,
Elpidite_R060214-1,9.DG.65,R060214-1,Na2ZrSi6O15 3H2O,Na Zr Si O H,[RRUF](https://rruff.info/R060214) [Mindat](http://www.mindat.org/search.php?name=Elpidite),,
Elpidite_R060214-1,9.DG.65,R060214-1,Na2ZrSi6O15 3H2O,Na Zr Si O H,[RRUF](https://rruff.info/R060214) [Mindat](http://www.mindat.org/search.php?name=Elpidite),,
Emeleusite_R061034-1,9.DN.05,R061034-1,Na2LiFe3+Si6O15,Na Li Fe Si O,[RRUF](https://rruff.info/R061034) [Mindat](http://www.mindat.org/search.php?name=Emeleusite),,
Emeleusite_R061034-1,9.DN.05,R061034-1,Na2LiFe3+Si6O15,Na Li Fe Si O,[RRUF](https://rruff.info/R061034) [Mindat](http://www.mindat.org/search.php?name=Emeleusite),,
Emmonsite_R060802-9,4.JM.10,R060802-9,Fe3+2(Te4+O3)3 2H2O,Fe Te O H,[RRUF](https://rruff.info/R060802) [Mindat](http://www.mindat.org/search.php?name=Emmonsite),,
Emplectite_R070307-9,2.HA.05,R070307-9,CuBiS2,Cu Bi S,[RRUF](https://rruff.info/R070307) [Mindat](http://www.mindat.org/search.php?name=Emplectite),,
Empressite_R200013,2.CB.80,R200013,AgTe,Ag Te,[RRUF](https://rruff.info/R200013) [Mindat](http://www.mindat.org/search.php?name=Empressite),,
Enargite_R050373-1,2.KA.05,R050373-1,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R050373) [Mindat](http://www.mindat.org/search.php?name=Enargite),,
Enargite_R050435-1,2.KA.05,R050435-1,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R050435) [Mindat](http://www.mindat.org/search.php?name=Enargite),,
Enargite_R050435-1,2.KA.05,R050435-1,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R050435) [Mindat](http://www.mindat.org/search.php?name=Enargite),,
Enargite_R050442-1,2.KA.05,R050442-1,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R050442) [Mindat](http://www.mindat.org/search.php?name=Enargite),,
Enargite_R070176-9,2.KA.05,R070176-9,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R070176) [Mindat](http://www.mindat.org/search.php?name=Enargite),,
Enstatite_R040093-1,9.DA.05,R040093-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R040093) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R040093-1,9.DA.05,R040093-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R040093) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R040094-1,9.DA.05,R040094-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R040094) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R040094-1,9.DA.05,R040094-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R040094) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R050644-1,9.DA.05,R050644-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R050644) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R050644-1,9.DA.05,R050644-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R050644) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R060630-1,9.DA.05,R060630-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R060630) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R060630-1,9.DA.05,R060630-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R060630) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R060744-1,9.DA.05,R060744-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R060744) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R060744-1,9.DA.05,R060744-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R060744) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R070097-9,9.DA.05,R070097-9,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R070097) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R070418-1,9.DA.05,R070418-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R070418) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R070418-1,9.DA.05,R070418-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R070418) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R070550-1,9.DA.05,R070550-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R070550) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R070550-1,9.DA.05,R070550-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R070550) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R070641-1,9.DA.05,R070641-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R070641) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R070641-1,9.DA.05,R070641-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R070641) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R100093-9,9.DA.05,R100093-9,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R100093) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R120168-9,9.DA.05,R120168-9,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R120168) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R120174-9,9.DA.05,R120174-9,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R120174) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Eosphorite_R050557-1,8.DD.20,R050557-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R050557) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R050557-1,8.DD.20,R050557-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R050557) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R050570-1,8.DD.20,R050570-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R050570) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R050570-1,8.DD.20,R050570-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R050570) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R060293-1,8.DD.20,R060293-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R060293) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R060293-1,8.DD.20,R060293-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R060293) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R061055-1,8.DD.20,R061055-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R061055) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R061055-1,8.DD.20,R061055-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R061055) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R130480-9,8.DD.20,R130480-9,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R130480) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Ephesite_R060848-1,9.EC.20,R060848-1,NaLiAl2(Si2Al2)O10(OH)2,Na Li Al Si O H,[RRUF](https://rruff.info/R060848) [Mindat](http://www.mindat.org/search.php?name=Ephesite),,
Ephesite_R060848-1,9.EC.20,R060848-1,NaLiAl2(Si2Al2)O10(OH)2,Na Li Al Si O H,[RRUF](https://rruff.info/R060848) [Mindat](http://www.mindat.org/search.php?name=Ephesite),,
Epididymite_R060773-9,9.DG.55,R060773-9,Na2Be2Si6O15 H2O,Na Be Si O H,[RRUF](https://rruff.info/R060773) [Mindat](http://www.mindat.org/search.php?name=Epididymite),,
Epididymite_R070580-9,9.DG.55,R070580-9,Na2Be2Si6O15 H2O,Na Be Si O H,[RRUF](https://rruff.info/R070580) [Mindat](http://www.mindat.org/search.php?name=Epididymite),,
Epididymite_R110029-9,9.DG.55,R110029-9,Na2Be2Si6O15 H2O,Na Be Si O H,[RRUF](https://rruff.info/R110029) [Mindat](http://www.mindat.org/search.php?name=Epididymite),,
Epidote_R040089-1,9.BG.05a,R040089-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R040089) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R040089-1,9.BG.05a,R040089-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R040089) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R040092-1,9.BG.05a,R040092-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R040092) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R040092-1,9.BG.05a,R040092-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R040092) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050064-1,9.BG.05a,R050064-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050064) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050064-1,9.BG.05a,R050064-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050064) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050131-1,9.BG.05a,R050131-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050131) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050131-1,9.BG.05a,R050131-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050131) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050191-1,9.BG.05a,R050191-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050191) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050191-1,9.BG.05a,R050191-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050191) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050202-1,9.BG.05a,R050202-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050202) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050202-1,9.BG.05a,R050202-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050202) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050303-1,9.BG.05a,R050303-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050303) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050303-1,9.BG.05a,R050303-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050303) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R070205-9,9.BG.05a,R070205-9,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R070205) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R100129-9,9.BG.05a,R100129-9,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R100129) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R100148-9,9.BG.05a,R100148-9,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R100148) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R110127-9,9.BG.05a,R110127-9,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R110127) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R110129-9,9.BG.05a,R110129-9,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R110129) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epistilbite_R061105-1,9.GD.45,R061105-1,Ca3 [Si18Al6O48 ] 16H2O,Ca Si Al O H,[RRUF](https://rruff.info/R061105) [Mindat](http://www.mindat.org/search.php?name=Epistilbite),,
Epistilbite_R061105-1,9.GD.45,R061105-1,Ca3 [Si18Al6O48 ] 16H2O,Ca Si Al O H,[RRUF](https://rruff.info/R061105) [Mindat](http://www.mindat.org/search.php?name=Epistilbite),,
Epistolite_R070396-9,9.BE.30,R070396-9,(Na  box )Nb2Na3Ti(Si2O7)2O2(OH)2(H2O)4,Na Nb Ti Si O H,[RRUF](https://rruff.info/R070396) [Mindat](http://www.mindat.org/search.php?name=Epistolite),,
Erdite_R070139-9,2.FD.20,R070139-9,NaFeS2 2H2O,Na Fe S H O,[RRUF](https://rruff.info/R070139) [Mindat](http://www.mindat.org/search.php?name=Erdite),,
Ericssonite_R070615-9,9.BE.25,R070615-9,BaMn2+2Fe3+(Si2O7)O(OH),Ba Mn Fe Si O H,[RRUF](https://rruff.info/R070615) [Mindat](http://www.mindat.org/search.php?name=Ericssonite),,
Ericssonite_R130001-9,9.BE.25,R130001-9,BaMn2+2Fe3+(Si2O7)O(OH),Ba Mn Fe Si O H,[RRUF](https://rruff.info/R130001) [Mindat](http://www.mindat.org/search.php?name=Ericssonite),,
ErioniteCa_R060836-9,9.GD.20,R060836-9,Ca5 [Si26Al10O72 ] 30H2O,Ca Si Al O H,[RRUF](https://rruff.info/R060836) [Mindat](http://www.mindat.org/search.php?name=ErioniteCa),,
ErioniteCa_R061110-9,9.GD.20,R061110-9,Ca5 [Si26Al10O72 ] 30H2O,Ca Si Al O H,[RRUF](https://rruff.info/R061110) [Mindat](http://www.mindat.org/search.php?name=ErioniteCa),,
ErioniteK_R061104-9,9.GD.20,R061104-9,K10 [Si26Al10O72 ] 30H2O,K Si Al O H,[RRUF](https://rruff.info/R061104) [Mindat](http://www.mindat.org/search.php?name=ErioniteK),,
ErioniteNa_R061126-9,9.GD.20,R061126-9,Na10 [Si26Al10O72 ] 30H2O,Na Si Al O H,[RRUF](https://rruff.info/R061126) [Mindat](http://www.mindat.org/search.php?name=ErioniteNa),,
Erythrite_R050073-1,8.CE.40,R050073-1,Co3(AsO4)2 8H2O,Co As O H,[RRUF](https://rruff.info/R050073) [Mindat](http://www.mindat.org/search.php?name=Erythrite),,
Erythrite_R050073-1,8.CE.40,R050073-1,Co3(AsO4)2 8H2O,Co As O H,[RRUF](https://rruff.info/R050073) [Mindat](http://www.mindat.org/search.php?name=Erythrite),,
Erythrosiderite_R120084-9,3.CJ.10,R120084-9,K2Fe3+Cl5 H2O,K Fe Cl H O,[RRUF](https://rruff.info/R120084) [Mindat](http://www.mindat.org/search.php?name=Erythrosiderite),,
Eskebornite_R060791-9,2.CB.10a,R060791-9,CuFeSe2,Cu Fe Se,[RRUF](https://rruff.info/R060791) [Mindat](http://www.mindat.org/search.php?name=Eskebornite),,
Eskolaite_R060892-9,4.CB.05,R060892-9,Cr2O3,Cr O,[RRUF](https://rruff.info/R060892) [Mindat](http://www.mindat.org/search.php?name=Eskolaite),,
Esperite_R060295-9,9.AB.15,R060295-9,PbCa2(ZnSiO4)3,Pb Ca Zn Si O,[RRUF](https://rruff.info/R060295) [Mindat](http://www.mindat.org/search.php?name=Esperite),,
Esperite_R070512-9,9.AB.15,R070512-9,PbCa2(ZnSiO4)3,Pb Ca Zn Si O,[RRUF](https://rruff.info/R070512) [Mindat](http://www.mindat.org/search.php?name=Esperite),,
Esseneite_R061123-9,9.DA.15,R061123-9,CaFe3+AlSiO6,Ca Fe Al Si O,[RRUF](https://rruff.info/R061123) [Mindat](http://www.mindat.org/search.php?name=Esseneite),,
Ettringite_R070208-9,7.DG.15,R070208-9,Ca6Al2(SO4)3(OH)12 27H2O,Ca Al S O H,[RRUF](https://rruff.info/R070208) [Mindat](http://www.mindat.org/search.php?name=Ettringite),,
Eucairite_R060639-9,2.BA.50,R060639-9,CuAgSe,Cu Ag Se,[RRUF](https://rruff.info/R060639) [Mindat](http://www.mindat.org/search.php?name=Eucairite),,
Eucairite_R060639-9,2.BA.50,R060639-9,CuAgSe,Cu Ag Se,[RRUF](https://rruff.info/R060639) [Mindat](http://www.mindat.org/search.php?name=Eucairite),,
Euchlorine_R070460-9,7.BC.30,R070460-9,KNaCu3O(SO4)3,K Na Cu O S,[RRUF](https://rruff.info/R070460) [Mindat](http://www.mindat.org/search.php?name=Euchlorine),,
Euchroite_R050579-9,8.DC.07,R050579-9,Cu2(AsO4)(OH) 3H2O,Cu As O H,[RRUF](https://rruff.info/R050579) [Mindat](http://www.mindat.org/search.php?name=Euchroite),,
Euclase_R050032-1,9.AE.10,R050032-1,BeAlSiO4(OH),Be Al Si O H,[RRUF](https://rruff.info/R050032) [Mindat](http://www.mindat.org/search.php?name=Euclase),,
Euclase_R050623-1,9.AE.10,R050623-1,BeAlSiO4(OH),Be Al Si O H,[RRUF](https://rruff.info/R050623) [Mindat](http://www.mindat.org/search.php?name=Euclase),,
Euclase_R050623-1,9.AE.10,R050623-1,BeAlSiO4(OH),Be Al Si O H,[RRUF](https://rruff.info/R050623) [Mindat](http://www.mindat.org/search.php?name=Euclase),,
Euclase_R100157-9,9.AE.10,R100157-9,BeAlSiO4(OH),Be Al Si O H,[RRUF](https://rruff.info/R100157) [Mindat](http://www.mindat.org/search.php?name=Euclase),,
Eucryptite_R070248-9,9.AA.05,R070248-9,LiAlSiO4,Li Al Si O,[RRUF](https://rruff.info/R070248) [Mindat](http://www.mindat.org/search.php?name=Eucryptite),,
Eudialyte_R050230-1,9.CO.10,R050230-1,"Na15Ca6Fe3Zr3Si(Si25O73)(O,OH,H2O)3(Cl,OH)2",Na Ca Fe Zr Si O H Cl,[RRUF](https://rruff.info/R050230) [Mindat](http://www.mindat.org/search.php?name=Eudialyte),,
Eudialyte_R050230-1,9.CO.10,R050230-1,"Na15Ca6Fe3Zr3Si(Si25O73)(O,OH,H2O)3(Cl,OH)2",Na Ca Fe Zr Si O H Cl,[RRUF](https://rruff.info/R050230) [Mindat](http://www.mindat.org/search.php?name=Eudialyte),,
Eudialyte_R060035-1,9.CO.10,R060035-1,"Na15Ca6Fe3Zr3Si(Si25O73)(O,OH,H2O)3(Cl,OH)2",Na Ca Fe Zr Si O H Cl,[RRUF](https://rruff.info/R060035) [Mindat](http://www.mindat.org/search.php?name=Eudialyte),,
Eudialyte_R060035-1,9.CO.10,R060035-1,"Na15Ca6Fe3Zr3Si(Si25O73)(O,OH,H2O)3(Cl,OH)2",Na Ca Fe Zr Si O H Cl,[RRUF](https://rruff.info/R060035) [Mindat](http://www.mindat.org/search.php?name=Eudialyte),,
