name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Wicksite_R070274,8.CF.05,R070274,"NaCa2Fe2+2(Fe3+,Mn2+,Fe2+)4(PO4)6 2H2O",Na Ca Fe Mn P O H,[RRUF](https://rruff.info/R070274) [Mindat](http://www.mindat.org/search.php?name=Wicksite),785,RAW,"Compact aggregate of very dark green to black prismatic crystals with pale yellow satterlyite in a noduleThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Big Fish River, Richardson Mountains, Dawson Mining District, Yukon Territory, Canada",
Wicksite_R070274,8.CF.05,R070274,"NaCa2Fe2+2(Fe3+,Mn2+,Fe2+)4(PO4)6 2H2O",Na Ca Fe Mn P O H,[RRUF](https://rruff.info/R070274) [Mindat](http://www.mindat.org/search.php?name=Wicksite),532,RAW,"Compact aggregate of very dark green to black prismatic crystals with pale yellow satterlyite in a noduleThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Big Fish River, Richardson Mountains, Dawson Mining District, Yukon Territory, Canada",
Wicksite_R070274,8.CF.05,R070274,"NaCa2Fe2+2(Fe3+,Mn2+,Fe2+)4(PO4)6 2H2O",Na Ca Fe Mn P O H,[RRUF](https://rruff.info/R070274) [Mindat](http://www.mindat.org/search.php?name=Wicksite),532,Proceed,"Compact aggregate of very dark green to black prismatic crystals with pale yellow satterlyite in a noduleThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Big Fish River, Richardson Mountains, Dawson Mining District, Yukon Territory, Canada",
Wicksite_R070274,8.CF.05,R070274,"NaCa2Fe2+2(Fe3+,Mn2+,Fe2+)4(PO4)6 2H2O",Na Ca Fe Mn P O H,[RRUF](https://rruff.info/R070274) [Mindat](http://www.mindat.org/search.php?name=Wicksite),785,Proceed,"Compact aggregate of very dark green to black prismatic crystals with pale yellow satterlyite in a noduleThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Big Fish River, Richardson Mountains, Dawson Mining District, Yukon Territory, Canada",
Wilkinsonite_R060922,9.DH.40,R060922,Na4 [Fe2+8Fe3+4 ]O4 [Si12O36 ],Na Fe O Si,[RRUF](https://rruff.info/R060922) [Mindat](http://www.mindat.org/search.php?name=Wilkinsonite),532,RAW,"Black anhedral grains found as inclusions within colorless anorthoclaseThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFF locality: Warrumbungle Volcanics, New South Wales, Australia",
Wilkinsonite_R060922,9.DH.40,R060922,Na4 [Fe2+8Fe3+4 ]O4 [Si12O36 ],Na Fe O Si,[RRUF](https://rruff.info/R060922) [Mindat](http://www.mindat.org/search.php?name=Wilkinsonite),785,RAW,"Black anhedral grains found as inclusions within colorless anorthoclaseThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFF locality: Warrumbungle Volcanics, New South Wales, Australia",
Wilkinsonite_R060922,9.DH.40,R060922,Na4 [Fe2+8Fe3+4 ]O4 [Si12O36 ],Na Fe O Si,[RRUF](https://rruff.info/R060922) [Mindat](http://www.mindat.org/search.php?name=Wilkinsonite),532,Proceed,"Black anhedral grains found as inclusions within colorless anorthoclaseThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFF locality: Warrumbungle Volcanics, New South Wales, Australia",
Wilkinsonite_R060922,9.DH.40,R060922,Na4 [Fe2+8Fe3+4 ]O4 [Si12O36 ],Na Fe O Si,[RRUF](https://rruff.info/R060922) [Mindat](http://www.mindat.org/search.php?name=Wilkinsonite),785,Proceed,"Black anhedral grains found as inclusions within colorless anorthoclaseThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFF locality: Warrumbungle Volcanics, New South Wales, Australia",
Willemite_R050652,9.AA.05,R050652,Zn2SiO4,Zn Si O,[RRUF](https://rruff.info/R050652) [Mindat](http://www.mindat.org/search.php?name=Willemite),532,RAW,"Parallel aggregate of colorless acicular crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Franklin Furnace, Sussex County, New Jersey, USA",
Willemite_R050652,9.AA.05,R050652,Zn2SiO4,Zn Si O,[RRUF](https://rruff.info/R050652) [Mindat](http://www.mindat.org/search.php?name=Willemite),532,Proceed,"Parallel aggregate of colorless acicular crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Franklin Furnace, Sussex County, New Jersey, USA",
