name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Abramovite_R070037,2.HF.25a,R070037,Pb2SnInBiS7,Pb Sn In Bi S,[RRUF](https://rruff.info/R070037) [Mindat](http://www.mindat.org/search.php?name=Abramovite),785,RAW,"Dark gray metallic twisted and distorted fibers in a radiating aggregate, co-type sample.The identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: Michael ScottMichael Scott locality: Kudryaviy Volcano, Iturup Island, Kurilian Archipelago, Russia",
Abramovite_R070037,2.HF.25a,R070037,Pb2SnInBiS7,Pb Sn In Bi S,[RRUF](https://rruff.info/R070037) [Mindat](http://www.mindat.org/search.php?name=Abramovite),532,Proceed,"Dark gray metallic twisted and distorted fibers in a radiating aggregate, co-type sample.The identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: Michael ScottMichael Scott locality: Kudryaviy Volcano, Iturup Island, Kurilian Archipelago, Russia",
Abramovite_R070037,2.HF.25a,R070037,Pb2SnInBiS7,Pb Sn In Bi S,[RRUF](https://rruff.info/R070037) [Mindat](http://www.mindat.org/search.php?name=Abramovite),532,RAW,"Dark gray metallic twisted and distorted fibers in a radiating aggregate, co-type sample.The identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: Michael ScottMichael Scott locality: Kudryaviy Volcano, Iturup Island, Kurilian Archipelago, Russia",
Acanthite_R070578,2.BA.35,R070578,Ag2S,Ag S,[RRUF](https://rruff.info/R070578) [Mindat](http://www.mindat.org/search.php?name=Acanthite),532,RAW,"Dark gray metallic fragmentThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Echo Bay mine, Port Radium, Northwest Territories, Canada",
Acanthite_R070578,2.BA.35,R070578,Ag2S,Ag S,[RRUF](https://rruff.info/R070578) [Mindat](http://www.mindat.org/search.php?name=Acanthite),532,Proceed,"Dark gray metallic fragmentThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Echo Bay mine, Port Radium, Northwest Territories, Canada",
Acanthite_R070578,2.BA.35,R070578,Ag2S,Ag S,[RRUF](https://rruff.info/R070578) [Mindat](http://www.mindat.org/search.php?name=Acanthite),780,Proceed,"Dark gray metallic fragmentThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Echo Bay mine, Port Radium, Northwest Territories, Canada",
Acanthite_R070578,2.BA.35,R070578,Ag2S,Ag S,[RRUF](https://rruff.info/R070578) [Mindat](http://www.mindat.org/search.php?name=Acanthite),780,RAW,"Dark gray metallic fragmentThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Echo Bay mine, Port Radium, Northwest Territories, Canada",
Acanthite_R080016,2.BA.35,R080016,Ag2S,Ag S,[RRUF](https://rruff.info/R080016) [Mindat](http://www.mindat.org/search.php?name=Acanthite),532,RAW,"Group of black poorly formed crystalsThe identification of this mineral has been confirmed only by X-ray diffraction owner: RRUFFWilliam W. Pinch locality: Imiter mine, Djebel Sarhro, near Quarzazate, Anti Atlas Mountains, Morocco",
Acanthite_R080016,2.BA.35,R080016,Ag2S,Ag S,[RRUF](https://rruff.info/R080016) [Mindat](http://www.mindat.org/search.php?name=Acanthite),780,RAW,"Group of black poorly formed crystalsThe identification of this mineral has been confirmed only by X-ray diffraction owner: RRUFFWilliam W. Pinch locality: Imiter mine, Djebel Sarhro, near Quarzazate, Anti Atlas Mountains, Morocco",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040063,9.DE.10,R040063,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040063) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Mass of green acicular to bladed crystals associated with talc and chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Harford County, Maryland, USA",
Actinolite_R040064,9.DE.10,R040064,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040064) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Aggregate of green acicular crystals associated with chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Ehime Perfecture, Uma Gun, Japan",
Actinolite_R040064,9.DE.10,R040064,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040064) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Aggregate of green acicular crystals associated with chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Ehime Perfecture, Uma Gun, Japan",
Actinolite_R040064,9.DE.10,R040064,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040064) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Aggregate of green acicular crystals associated with chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Ehime Perfecture, Uma Gun, Japan",
Actinolite_R040064,9.DE.10,R040064,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040064) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Aggregate of green acicular crystals associated with chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Ehime Perfecture, Uma Gun, Japan",
Actinolite_R040064,9.DE.10,R040064,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040064) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Aggregate of green acicular crystals associated with chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Ehime Perfecture, Uma Gun, Japan",
Actinolite_R040064,9.DE.10,R040064,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040064) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Aggregate of green acicular crystals associated with chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Ehime Perfecture, Uma Gun, Japan",
Actinolite_R040064,9.DE.10,R040064,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040064) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Aggregate of green acicular crystals associated with chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Ehime Perfecture, Uma Gun, Japan",
Actinolite_R040064,9.DE.10,R040064,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R040064) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Aggregate of green acicular crystals associated with chloriteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Ehime Perfecture, Uma Gun, Japan",
Actinolite_R050025,9.DE.10,R050025,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050025) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Green colored bladed single crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFEugene Schlepp locality: Tyrol, Austria",
Actinolite_R050025,9.DE.10,R050025,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050025) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Green colored bladed single crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFEugene Schlepp locality: Tyrol, Austria",
Actinolite_R050025,9.DE.10,R050025,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050025) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Green colored bladed single crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFEugene Schlepp locality: Tyrol, Austria",
Actinolite_R050025,9.DE.10,R050025,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050025) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Green colored bladed single crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFEugene Schlepp locality: Tyrol, Austria",
Actinolite_R050025,9.DE.10,R050025,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050025) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Green colored bladed single crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFEugene Schlepp locality: Tyrol, Austria",
Actinolite_R050025,9.DE.10,R050025,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050025) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Green colored bladed single crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFEugene Schlepp locality: Tyrol, Austria",
Actinolite_R050025,9.DE.10,R050025,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050025) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Green colored bladed single crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFEugene Schlepp locality: Tyrol, Austria",
Actinolite_R050025,9.DE.10,R050025,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050025) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Green colored bladed single crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFEugene Schlepp locality: Tyrol, Austria",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R050336,9.DE.10,R050336,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R050336) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Dark green prismatic fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFCalifornia Institute of Technology locality: Kragerø, Norway",
Actinolite_R060045,9.DE.10,R060045,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R060045) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Green prismatic crystals in a radial arrangementThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Colorado, USA",
Actinolite_R060045,9.DE.10,R060045,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R060045) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Green prismatic crystals in a radial arrangementThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Colorado, USA",
Actinolite_R060045,9.DE.10,R060045,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R060045) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Green prismatic crystals in a radial arrangementThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Colorado, USA",
Actinolite_R060045,9.DE.10,R060045,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R060045) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,RAW,"Green prismatic crystals in a radial arrangementThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Colorado, USA",
Actinolite_R060045,9.DE.10,R060045,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R060045) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Green prismatic crystals in a radial arrangementThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Colorado, USA",
Actinolite_R060045,9.DE.10,R060045,Ca2(Mg4.5-2.5Fe2+0.5-2.5)Si8O22(OH)2,Ca Mg Fe Si O H,[RRUF](https://rruff.info/R060045) [Mindat](http://www.mindat.org/search.php?name=Actinolite),514,Proceed,"Green prismatic crystals in a radial arrangementThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Colorado, USA",
