name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Gelosaite_1000320.rod,4.DM.30,1000320.rod,BiMo6+(2-5x)Mo5+6xO7(OH) H2O (0 < x < 0.4),Bi Mo O H,[ROD](https://solsa.crystallography.net/rod/1000320.html) [Mindat](http://www.mindat.org/search.php?name=Gelosaite),532.0,RAW,,
Georgerobinsonite_1000132.rod,7.FB.05,1000132.rod,Pb4(CrO4)2(OH)2FCl,Pb Cr O H F Cl,[ROD](https://solsa.crystallography.net/rod/1000132.html) [Mindat](http://www.mindat.org/search.php?name=Georgerobinsonite),780.0,RAW,,
Georgerobinsonite_1000308.rod,7.FB.05,1000308.rod,Pb4(CrO4)2(OH)2FCl,Pb Cr O H F Cl,[ROD](https://solsa.crystallography.net/rod/1000308.html) [Mindat](http://www.mindat.org/search.php?name=Georgerobinsonite),532.0,RAW,,
Goethite_3500033.rod,4.00.,3500033.rod,FeO(OH),Fe O H,[ROD](https://solsa.crystallography.net/rod/3500033.html) [Mindat](http://www.mindat.org/search.php?name=Goethite),532.0,RAW,,
Goethite_3500282.rod,4.00.,3500282.rod,FeO(OH),Fe O H,[ROD](https://solsa.crystallography.net/rod/3500282.html) [Mindat](http://www.mindat.org/search.php?name=Goethite),633.0,RAW,,
Gorceixite_1000038.rod,8.BL.10,1000038.rod,BaAl3(PO4)(PO3OH)(OH)6,Ba Al P O H,[ROD](https://solsa.crystallography.net/rod/1000038.html) [Mindat](http://www.mindat.org/search.php?name=Gorceixite),780.0,RAW,,
Gorceixite_1000208.rod,8.BL.10,1000208.rod,BaAl3(PO4)(PO3OH)(OH)6,Ba Al P O H,[ROD](https://solsa.crystallography.net/rod/1000208.html) [Mindat](http://www.mindat.org/search.php?name=Gorceixite),532.0,RAW,,
Gypsum_3500028.rod,7.CD.40,3500028.rod,Ca(SO4) 2H2O,Ca S O H,[ROD](https://solsa.crystallography.net/rod/3500028.html) [Mindat](http://www.mindat.org/search.php?name=Gypsum),514.0,RAW,,
Gypsum_3500273.rod,7.CD.40,3500273.rod,Ca(SO4) 2H2O,Ca S O H,[ROD](https://solsa.crystallography.net/rod/3500273.html) [Mindat](http://www.mindat.org/search.php?name=Gypsum),633.0,RAW,,
Hanksite_1000026.rod,7.BD.30,1000026.rod,KNa22(SO4)9(CO3)2Cl,K Na S O C Cl,[ROD](https://solsa.crystallography.net/rod/1000026.html) [Mindat](http://www.mindat.org/search.php?name=Hanksite),780.0,RAW,,
Hanksite_1000191.rod,7.BD.30,1000191.rod,KNa22(SO4)9(CO3)2Cl,K Na S O C Cl,[ROD](https://solsa.crystallography.net/rod/1000191.html) [Mindat](http://www.mindat.org/search.php?name=Hanksite),532.0,RAW,,
Hashemite_3500003.rod,7.FA.15,3500003.rod,Ba(CrO4),Ba Cr O,[ROD](https://solsa.crystallography.net/rod/3500003.html) [Mindat](http://www.mindat.org/search.php?name=Hashemite),532.0,RAW,,
Hashemite_3500106.rod,7.FA.15,3500106.rod,Ba(CrO4),Ba Cr O,[ROD](https://solsa.crystallography.net/rod/3500106.html) [Mindat](http://www.mindat.org/search.php?name=Hashemite),785.0,RAW,,
Hashemite_3500181.rod,7.FA.15,3500181.rod,Ba(CrO4),Ba Cr O,[ROD](https://solsa.crystallography.net/rod/3500181.html) [Mindat](http://www.mindat.org/search.php?name=Hashemite),633.0,RAW,,
Hedenbergite_1000078.rod,9.DA.15,1000078.rod,CaFe2+Si2O6,Ca Fe Si O,[ROD](https://solsa.crystallography.net/rod/1000078.html) [Mindat](http://www.mindat.org/search.php?name=Hedenbergite),780.0,RAW,,
Hedenbergite_1000151.rod,9.DA.15,1000151.rod,CaFe2+Si2O6,Ca Fe Si O,[ROD](https://solsa.crystallography.net/rod/1000151.html) [Mindat](http://www.mindat.org/search.php?name=Hedenbergite),780.0,RAW,,
Hedenbergite_1000154.rod,9.DA.15,1000154.rod,CaFe2+Si2O6,Ca Fe Si O,[ROD](https://solsa.crystallography.net/rod/1000154.html) [Mindat](http://www.mindat.org/search.php?name=Hedenbergite),780.0,RAW,,
Hedenbergite_1000255.rod,9.DA.15,1000255.rod,CaFe2+Si2O6,Ca Fe Si O,[ROD](https://solsa.crystallography.net/rod/1000255.html) [Mindat](http://www.mindat.org/search.php?name=Hedenbergite),532.0,RAW,,
Hedenbergite_1000330.rod,9.DA.15,1000330.rod,CaFe2+Si2O6,Ca Fe Si O,[ROD](https://solsa.crystallography.net/rod/1000330.html) [Mindat](http://www.mindat.org/search.php?name=Hedenbergite),532.0,RAW,,
Hedenbergite_1000335.rod,9.DA.15,1000335.rod,CaFe2+Si2O6,Ca Fe Si O,[ROD](https://solsa.crystallography.net/rod/1000335.html) [Mindat](http://www.mindat.org/search.php?name=Hedenbergite),532.0,RAW,,
Hematite_1000001.rod,4.CB.05,1000001.rod,Fe2O3,Fe O,[ROD](https://solsa.crystallography.net/rod/1000001.html) [Mindat](http://www.mindat.org/search.php?name=Hematite),514.0,RAW,,
Hematite_3500155.rod,4.CB.05,3500155.rod,Fe2O3,Fe O,[ROD](https://solsa.crystallography.net/rod/3500155.html) [Mindat](http://www.mindat.org/search.php?name=Hematite),785.0,RAW,,
Hematite_3500276.rod,4.CB.05,3500276.rod,Fe2O3,Fe O,[ROD](https://solsa.crystallography.net/rod/3500276.html) [Mindat](http://www.mindat.org/search.php?name=Hematite),633.0,RAW,,
Hydroxylapatite_1000008.rod,8.BN.05,1000008.rod,Ca5(PO4)3OH,Ca P O H,[ROD](https://solsa.crystallography.net/rod/1000008.html) [Mindat](http://www.mindat.org/search.php?name=Hydroxylapatite),514.0,RAW,,
Hydroxylclinohumite_1000394.rod,9.AF.55,1000394.rod,Mg9(SiO4)4(OH)2,Mg Si O H,[ROD](https://solsa.crystallography.net/rod/1000394.html) [Mindat](http://www.mindat.org/search.php?name=Hydroxylclinohumite),532.0,RAW,,
Hydroxylclinohumite_1000505.rod,9.AF.55,1000505.rod,Mg9(SiO4)4(OH)2,Mg Si O H,[ROD](https://solsa.crystallography.net/rod/1000505.html) [Mindat](http://www.mindat.org/search.php?name=Hydroxylclinohumite),532.0,RAW,,
Hydroxylclinohumite_1000526.rod,9.AF.55,1000526.rod,Mg9(SiO4)4(OH)2,Mg Si O H,[ROD](https://solsa.crystallography.net/rod/1000526.html) [Mindat](http://www.mindat.org/search.php?name=Hydroxylclinohumite),780.0,RAW,,
Hydroxylclinohumite_1000543.rod,9.AF.55,1000543.rod,Mg9(SiO4)4(OH)2,Mg Si O H,[ROD](https://solsa.crystallography.net/rod/1000543.html) [Mindat](http://www.mindat.org/search.php?name=Hydroxylclinohumite),780.0,RAW,,
Hydroxylherderite_1000055.rod,8.BA.10,1000055.rod,CaBe(PO4)(OH),Ca Be P O H,[ROD](https://solsa.crystallography.net/rod/1000055.html) [Mindat](http://www.mindat.org/search.php?name=Hydroxylherderite),780.0,RAW,,
Hydroxylherderite_1000230.rod,8.BA.10,1000230.rod,CaBe(PO4)(OH),Ca Be P O H,[ROD](https://solsa.crystallography.net/rod/1000230.html) [Mindat](http://www.mindat.org/search.php?name=Hydroxylherderite),532.0,RAW,,
Inderite_2100000.rod,6.CA.15,2100000.rod,MgB3O3(OH)5 5H2O,Mg B O H,[ROD](https://solsa.crystallography.net/rod/2100000.html) [Mindat](http://www.mindat.org/search.php?name=Inderite),780.0,RAW,,
Inderite_2100017.rod,6.CA.15,2100017.rod,MgB3O3(OH)5 5H2O,Mg B O H,[ROD](https://solsa.crystallography.net/rod/2100017.html) [Mindat](http://www.mindat.org/search.php?name=Inderite),532.0,RAW,,
Indialite_1000170.rod,9.CJ.05,1000170.rod,Mg2Al3(AlSi5)O18,Mg Al Si O,[ROD](https://solsa.crystallography.net/rod/1000170.html) [Mindat](http://www.mindat.org/search.php?name=Indialite),780.0,RAW,,
Indialite_1000349.rod,9.CJ.05,1000349.rod,Mg2Al3(AlSi5)O18,Mg Al Si O,[ROD](https://solsa.crystallography.net/rod/1000349.html) [Mindat](http://www.mindat.org/search.php?name=Indialite),532.0,RAW,,
Inesite_1000103.rod,9.DL.05,1000103.rod,Ca2Mn2+7Si10O28(OH)2 5H2O,Ca Mn Si O H,[ROD](https://solsa.crystallography.net/rod/1000103.html) [Mindat](http://www.mindat.org/search.php?name=Inesite),780.0,RAW,,
Inesite_1000279.rod,9.DL.05,1000279.rod,Ca2Mn2+7Si10O28(OH)2 5H2O,Ca Mn Si O H,[ROD](https://solsa.crystallography.net/rod/1000279.html) [Mindat](http://www.mindat.org/search.php?name=Inesite),532.0,RAW,,
Inyoite_2310000.rod,6.CA.35,2310000.rod,CaB3O3(OH)5 4H2O,Ca B O H,[ROD](https://solsa.crystallography.net/rod/2310000.html) [Mindat](http://www.mindat.org/search.php?name=Inyoite),780.0,RAW,,
Inyoite_2310004.rod,6.CA.35,2310004.rod,CaB3O3(OH)5 4H2O,Ca B O H,[ROD](https://solsa.crystallography.net/rod/2310004.html) [Mindat](http://www.mindat.org/search.php?name=Inyoite),532.0,RAW,,
Iodargyrite_1000091.rod,3.AA.10,1000091.rod,AgI,Ag I,[ROD](https://solsa.crystallography.net/rod/1000091.html) [Mindat](http://www.mindat.org/search.php?name=Iodargyrite),780.0,RAW,,
Iranite_2000004.rod,7.FC.15,2000004.rod,CuPb10(CrO4)6(SiO4)2(OH)2,Cu Pb Cr O Si H,[ROD](https://solsa.crystallography.net/rod/2000004.html) [Mindat](http://www.mindat.org/search.php?name=Iranite),532.0,RAW,,
Iriginite_1000049.rod,4.GB.60,1000049.rod,(UO2)Mo6+2O7 3H2O,U O Mo H,[ROD](https://solsa.crystallography.net/rod/1000049.html) [Mindat](http://www.mindat.org/search.php?name=Iriginite),780.0,RAW,,
Iriginite_1000223.rod,4.GB.60,1000223.rod,(UO2)Mo6+2O7 3H2O,U O Mo H,[ROD](https://solsa.crystallography.net/rod/1000223.html) [Mindat](http://www.mindat.org/search.php?name=Iriginite),532.0,RAW,,
Jahnsite-(CaMnMg)_1000043.rod,8.DH.15,1000043.rod,CaMn2+Mg2Fe3+2(PO4)4(OH)2 8H2O,Ca Mn Mg Fe P O H,[ROD](https://solsa.crystallography.net/rod/1000043.html) [Mindat](http://www.mindat.org/search.php?name=Jahnsite-(CaMnMg)),780.0,RAW,,
Jahnsite-(CaMnMg)_1000213.rod,8.DH.15,1000213.rod,CaMn2+Mg2Fe3+2(PO4)4(OH)2 8H2O,Ca Mn Mg Fe P O H,[ROD](https://solsa.crystallography.net/rod/1000213.html) [Mindat](http://www.mindat.org/search.php?name=Jahnsite-(CaMnMg)),532.0,RAW,,
Jamesite_1000050.rod,8.BK.25,1000050.rod,"Pb2ZnFe3+2(Fe3+,Zn)4(AsO4)4(OH)8(OH,O)2",Pb Zn Fe As O H,[ROD](https://solsa.crystallography.net/rod/1000050.html) [Mindat](http://www.mindat.org/search.php?name=Jamesite),780.0,RAW,,
Jamesite_1000224.rod,8.BK.25,1000224.rod,"Pb2ZnFe3+2(Fe3+,Zn)4(AsO4)4(OH)8(OH,O)2",Pb Zn Fe As O H,[ROD](https://solsa.crystallography.net/rod/1000224.html) [Mindat](http://www.mindat.org/search.php?name=Jamesite),532.0,RAW,,
Jeanbandyite_4020000.rod,4.FC.15,4020000.rod,Fe3+Sn(OH)5O,Fe Sn O H,[ROD](https://solsa.crystallography.net/rod/4020000.html) [Mindat](http://www.mindat.org/search.php?name=Jeanbandyite),780.0,RAW,,
Jeanbandyite_4020001.rod,4.FC.15,4020001.rod,Fe3+Sn(OH)5O,Fe Sn O H,[ROD](https://solsa.crystallography.net/rod/4020001.html) [Mindat](http://www.mindat.org/search.php?name=Jeanbandyite),532.0,RAW,,
Joesmithite_1000153.rod,9.DE.10,1000153.rod,Pb2+Ca2(Mg3Fe3+2)(Si6Be2)O22(OH)2,Pb Ca Mg Fe Si Be O H,[ROD](https://solsa.crystallography.net/rod/1000153.html) [Mindat](http://www.mindat.org/search.php?name=Joesmithite),780.0,RAW,,
Joesmithite_1000334.rod,9.DE.10,1000334.rod,Pb2+Ca2(Mg3Fe3+2)(Si6Be2)O22(OH)2,Pb Ca Mg Fe Si Be O H,[ROD](https://solsa.crystallography.net/rod/1000334.html) [Mindat](http://www.mindat.org/search.php?name=Joesmithite),532.0,RAW,,
Johachidolite_1000086.rod,6.CC.05,1000086.rod,CaAlB3O7,Ca Al B O,[ROD](https://solsa.crystallography.net/rod/1000086.html) [Mindat](http://www.mindat.org/search.php?name=Johachidolite),780.0,RAW,,
Johachidolite_1000262.rod,6.CC.05,1000262.rod,CaAlB3O7,Ca Al B O,[ROD](https://solsa.crystallography.net/rod/1000262.html) [Mindat](http://www.mindat.org/search.php?name=Johachidolite),532.0,RAW,,
Jouravskite_2100011.rod,7.DG.15,2100011.rod,Ca3Mn4+(SO4)(CO3)(OH)6 12H2O,Ca Mn S O C H,[ROD](https://solsa.crystallography.net/rod/2100011.html) [Mindat](http://www.mindat.org/search.php?name=Jouravskite),780.0,RAW,,
Jouravskite_2100029.rod,7.DG.15,2100029.rod,Ca3Mn4+(SO4)(CO3)(OH)6 12H2O,Ca Mn S O C H,[ROD](https://solsa.crystallography.net/rod/2100029.html) [Mindat](http://www.mindat.org/search.php?name=Jouravskite),532.0,RAW,,
Junitoite_2200004.rod,9.BD.15,2200004.rod,CaZn2Si2O7 H2O,Ca Zn Si O H,[ROD](https://solsa.crystallography.net/rod/2200004.html) [Mindat](http://www.mindat.org/search.php?name=Junitoite),532.0,RAW,,
K-cymrite_1000679.rod,,1000679.rod,,,[ROD](https://solsa.crystallography.net/rod/1000679.html) ,488.0,RAW,,
Kainite_1000105.rod,8.EB.05,1000105.rod,KMg(SO4)Cl 2.75H2O,K Mg S O Cl H,[ROD](https://solsa.crystallography.net/rod/1000105.html) [Mindat](http://www.mindat.org/search.php?name=Kainite),780.0,RAW,,
Kainite_1000282.rod,8.EB.05,1000282.rod,KMg(SO4)Cl 2.75H2O,K Mg S O Cl H,[ROD](https://solsa.crystallography.net/rod/1000282.html) [Mindat](http://www.mindat.org/search.php?name=Kainite),532.0,RAW,,
Kaliborite_1000054.rod,6.FB.10,1000054.rod,KHMg2B12O16(OH)10 4H2O,K H Mg B O,[ROD](https://solsa.crystallography.net/rod/1000054.html) [Mindat](http://www.mindat.org/search.php?name=Kaliborite),780.0,RAW,,
Kaliborite_1000229.rod,6.FB.10,1000229.rod,KHMg2B12O16(OH)10 4H2O,K H Mg B O,[ROD](https://solsa.crystallography.net/rod/1000229.html) [Mindat](http://www.mindat.org/search.php?name=Kaliborite),532.0,RAW,,
Kamphaugite-(Y)_1000093.rod,5.DC.10,1000093.rod,CaY(CO3)2(OH) H2O,Ca Y C O H,[ROD](https://solsa.crystallography.net/rod/1000093.html) [Mindat](http://www.mindat.org/search.php?name=Kamphaugite-(Y)),780.0,RAW,,
Kamphaugite-(Y)_1000268.rod,5.DC.10,1000268.rod,CaY(CO3)2(OH) H2O,Ca Y C O H,[ROD](https://solsa.crystallography.net/rod/1000268.html) [Mindat](http://www.mindat.org/search.php?name=Kamphaugite-(Y)),532.0,RAW,,
Kapellasite_1000010.rod,3.DA.10c,1000010.rod,Cu3Zn(OH)6Cl2,Cu Zn O H Cl,[ROD](https://solsa.crystallography.net/rod/1000010.html) [Mindat](http://www.mindat.org/search.php?name=Kapellasite),514.0,RAW,,
Kasolite_1000061.rod,9.AK.15,1000061.rod,Pb(UO2)(SiO4) H2O,Pb U O Si H,[ROD](https://solsa.crystallography.net/rod/1000061.html) [Mindat](http://www.mindat.org/search.php?name=Kasolite),780.0,RAW,,
Kasolite_1000240.rod,9.AK.15,1000240.rod,Pb(UO2)(SiO4) H2O,Pb U O Si H,[ROD](https://solsa.crystallography.net/rod/1000240.html) [Mindat](http://www.mindat.org/search.php?name=Kasolite),532.0,RAW,,
Keyite_1000031.rod,8.CA.50,1000031.rod,(  box 0.5Cu0.5)CuCdZn2(AsO4)3 H2O,Cu Cd Zn As O H,[ROD](https://solsa.crystallography.net/rod/1000031.html) [Mindat](http://www.mindat.org/search.php?name=Keyite),780.0,RAW,,
Keyite_1000199.rod,8.CA.50,1000199.rod,(  box 0.5Cu0.5)CuCdZn2(AsO4)3 H2O,Cu Cd Zn As O H,[ROD](https://solsa.crystallography.net/rod/1000199.html) [Mindat](http://www.mindat.org/search.php?name=Keyite),532.0,RAW,,
Kidwellite_1000053.rod,8.DK.20,1000053.rod,NaFe3+9+x(PO4)6(OH)11 3H2O (x ?? 0.33),Na Fe P O H,[ROD](https://solsa.crystallography.net/rod/1000053.html) [Mindat](http://www.mindat.org/search.php?name=Kidwellite),780.0,RAW,,
Kidwellite_1000226.rod,8.DK.20,1000226.rod,NaFe3+9+x(PO4)6(OH)11 3H2O (x ?? 0.33),Na Fe P O H,[ROD](https://solsa.crystallography.net/rod/1000226.html) [Mindat](http://www.mindat.org/search.php?name=Kidwellite),532.0,RAW,,
Klebelsbergite_1000037.rod,7.BB.35,1000037.rod,Sb3+4O4(SO4)(OH)2,Sb O S H,[ROD](https://solsa.crystallography.net/rod/1000037.html) [Mindat](http://www.mindat.org/search.php?name=Klebelsbergite),780.0,RAW,,
Klebelsbergite_1000219.rod,7.BB.35,1000219.rod,Sb3+4O4(SO4)(OH)2,Sb O S H,[ROD](https://solsa.crystallography.net/rod/1000219.html) [Mindat](http://www.mindat.org/search.php?name=Klebelsbergite),532.0,RAW,,
Kleinite_1000176.rod,3.DD.35,1000176.rod,"(Hg2N)(Cl,SO4) nH2O",Hg N Cl S O H,[ROD](https://solsa.crystallography.net/rod/1000176.html) [Mindat](http://www.mindat.org/search.php?name=Kleinite),780.0,RAW,,
Kleinite_1000354.rod,3.DD.35,1000354.rod,"(Hg2N)(Cl,SO4) nH2O",Hg N Cl S O H,[ROD](https://solsa.crystallography.net/rod/1000354.html) [Mindat](http://www.mindat.org/search.php?name=Kleinite),532.0,RAW,,
Klockmannite_1000087.rod,2.CA.05b,1000087.rod,Cu5.2Se6,Cu Se,[ROD](https://solsa.crystallography.net/rod/1000087.html) [Mindat](http://www.mindat.org/search.php?name=Klockmannite),780.0,RAW,,
Klockmannite_1000263.rod,2.CA.05b,1000263.rod,Cu5.2Se6,Cu Se,[ROD](https://solsa.crystallography.net/rod/1000263.html) [Mindat](http://www.mindat.org/search.php?name=Klockmannite),532.0,RAW,,
Kombatite_1000088.rod,8.BO.20,1000088.rod,Pb14O9(VO4)2Cl4,Pb O V Cl,[ROD](https://solsa.crystallography.net/rod/1000088.html) [Mindat](http://www.mindat.org/search.php?name=Kombatite),780.0,RAW,,
Kombatite_1000264.rod,8.BO.20,1000264.rod,Pb14O9(VO4)2Cl4,Pb O V Cl,[ROD](https://solsa.crystallography.net/rod/1000264.html) [Mindat](http://www.mindat.org/search.php?name=Kombatite),532.0,RAW,,
Kovdorskite_2200000.rod,8.DC.22,2200000.rod,Mg2(PO4)(OH) 3H2O,Mg P O H,[ROD](https://solsa.crystallography.net/rod/2200000.html) [Mindat](http://www.mindat.org/search.php?name=Kovdorskite),532.0,RAW,,
Krausite_1000137.rod,7.CC.05,1000137.rod,KFe3+(SO4)2 H2O,K Fe S O H,[ROD](https://solsa.crystallography.net/rod/1000137.html) [Mindat](http://www.mindat.org/search.php?name=Krausite),780.0,RAW,,
Krausite_1000313.rod,7.CC.05,1000313.rod,KFe3+(SO4)2 H2O,K Fe S O H,[ROD](https://solsa.crystallography.net/rod/1000313.html) [Mindat](http://www.mindat.org/search.php?name=Krausite),532.0,RAW,,
Kristiansenite_8100010.rod,9.BC.30,8100010.rod,Ca4Sc2Sn2(Si2O7)2(Si2O6OH)2,Ca Sc Sn Si O H,[ROD](https://solsa.crystallography.net/rod/8100010.html) [Mindat](http://www.mindat.org/search.php?name=Kristiansenite),780.0,RAW,,
Kristiansenite_8100022.rod,9.BC.30,8100022.rod,Ca4Sc2Sn2(Si2O7)2(Si2O6OH)2,Ca Sc Sn Si O H,[ROD](https://solsa.crystallography.net/rod/8100022.html) [Mindat](http://www.mindat.org/search.php?name=Kristiansenite),532.0,RAW,,
Krohnkite_2100007.rod,7.CC.30,2100007.rod,Na2Cu(SO4)2 2H2O,Na Cu S O H,[ROD](https://solsa.crystallography.net/rod/2100007.html) [Mindat](http://www.mindat.org/search.php?name=Krohnkite),780.0,RAW,,
Krohnkite_2100024.rod,7.CC.30,2100024.rod,Na2Cu(SO4)2 2H2O,Na Cu S O H,[ROD](https://solsa.crystallography.net/rod/2100024.html) [Mindat](http://www.mindat.org/search.php?name=Krohnkite),532.0,RAW,,
Kuksite_1000122.rod,8.DL.20,1000122.rod,Pb3Zn3TeO6(PO4)2,Pb Zn Te O P,[ROD](https://solsa.crystallography.net/rod/1000122.html) [Mindat](http://www.mindat.org/search.php?name=Kuksite),780.0,RAW,,
Kuksite_1000298.rod,8.DL.20,1000298.rod,Pb3Zn3TeO6(PO4)2,Pb Zn Te O P,[ROD](https://solsa.crystallography.net/rod/1000298.html) [Mindat](http://www.mindat.org/search.php?name=Kuksite),532.0,RAW,,
Kurchatovite_1000160.rod,6.ED.05,1000160.rod,CaMgB2O5,Ca Mg B O,[ROD](https://solsa.crystallography.net/rod/1000160.html) [Mindat](http://www.mindat.org/search.php?name=Kurchatovite),780.0,RAW,,
Kurchatovite_1000341.rod,6.ED.05,1000341.rod,CaMgB2O5,Ca Mg B O,[ROD](https://solsa.crystallography.net/rod/1000341.html) [Mindat](http://www.mindat.org/search.php?name=Kurchatovite),532.0,RAW,,
Labuntsovite-Mn_1000134.rod,9.CE.30e,1000134.rod,Na4K4Mn2+2Ti8O4(Si4O12)4(OH)4 10-12H2O,Na K Mn Ti O Si H,[ROD](https://solsa.crystallography.net/rod/1000134.html) [Mindat](http://www.mindat.org/search.php?name=Labuntsovite-Mn),780.0,RAW,,
Labuntsovite-Mn_1000310.rod,9.CE.30e,1000310.rod,Na4K4Mn2+2Ti8O4(Si4O12)4(OH)4 10-12H2O,Na K Mn Ti O Si H,[ROD](https://solsa.crystallography.net/rod/1000310.html) [Mindat](http://www.mindat.org/search.php?name=Labuntsovite-Mn),532.0,RAW,,
Lanarkite_8100009.rod,7.BD.40,8100009.rod,Pb2O(SO4),Pb O S,[ROD](https://solsa.crystallography.net/rod/8100009.html) [Mindat](http://www.mindat.org/search.php?name=Lanarkite),780.0,RAW,,
Lanarkite_8100021.rod,7.BD.40,8100021.rod,Pb2O(SO4),Pb O S,[ROD](https://solsa.crystallography.net/rod/8100021.html) [Mindat](http://www.mindat.org/search.php?name=Lanarkite),532.0,RAW,,
Langbeinite_1000079.rod,7.AC.10,1000079.rod,K2Mg2(SO4)3,K Mg S O,[ROD](https://solsa.crystallography.net/rod/1000079.html) [Mindat](http://www.mindat.org/search.php?name=Langbeinite),780.0,RAW,,
Langbeinite_1000256.rod,7.AC.10,1000256.rod,K2Mg2(SO4)3,K Mg S O,[ROD](https://solsa.crystallography.net/rod/1000256.html) [Mindat](http://www.mindat.org/search.php?name=Langbeinite),532.0,RAW,,
Larderellite_2100015.rod,6.EB.05,2100015.rod,(NH4)B5O7(OH)2 H2O,N H B O,[ROD](https://solsa.crystallography.net/rod/2100015.html) [Mindat](http://www.mindat.org/search.php?name=Larderellite),780.0,RAW,,
Larderellite_2100033.rod,6.EB.05,2100033.rod,(NH4)B5O7(OH)2 H2O,N H B O,[ROD](https://solsa.crystallography.net/rod/2100033.html) [Mindat](http://www.mindat.org/search.php?name=Larderellite),532.0,RAW,,
Laueite_1000032.rod,8.DD.40,1000032.rod,Mn2+Fe3+2(PO4)2(OH)2 8H2O,Mn Fe P O H,[ROD](https://solsa.crystallography.net/rod/1000032.html) [Mindat](http://www.mindat.org/search.php?name=Laueite),780.0,RAW,,
Laueite_1000201.rod,8.DD.40,1000201.rod,Mn2+Fe3+2(PO4)2(OH)2 8H2O,Mn Fe P O H,[ROD](https://solsa.crystallography.net/rod/1000201.html) [Mindat](http://www.mindat.org/search.php?name=Laueite),532.0,RAW,,
Laurite_2000001.rod,3.DC.05,2000001.rod,RuS2,Ru S,[ROD](https://solsa.crystallography.net/rod/2000001.html) [Mindat](http://www.mindat.org/search.php?name=Laurite),780.0,RAW,,
Laurite_2000005.rod,3.DC.05,2000005.rod,RuS2,Ru S,[ROD](https://solsa.crystallography.net/rod/2000005.html) [Mindat](http://www.mindat.org/search.php?name=Laurite),532.0,RAW,,
Lavenite_1000144.rod,8.DG.05,1000144.rod,"(Na,Ca)4(Mn2+,Fe2+)2(Zr,Ti,Nb)2(Si2O7)2(O,F)4",Na Ca Mn Fe Zr Ti Nb Si O F,[ROD](https://solsa.crystallography.net/rod/1000144.html) [Mindat](http://www.mindat.org/search.php?name=Lavenite),780.0,RAW,,
Lavenite_1000321.rod,8.DG.05,1000321.rod,"(Na,Ca)4(Mn2+,Fe2+)2(Zr,Ti,Nb)2(Si2O7)2(O,F)4",Na Ca Mn Fe Zr Ti Nb Si O F,[ROD](https://solsa.crystallography.net/rod/1000321.html) [Mindat](http://www.mindat.org/search.php?name=Lavenite),532.0,RAW,,
Lawrencite_3500048.rod,3.AB.20,3500048.rod,FeCl2,Fe Cl,[ROD](https://solsa.crystallography.net/rod/3500048.html) [Mindat](http://www.mindat.org/search.php?name=Lawrencite),532.0,RAW,,
Lawrencite_3500120.rod,3.AB.20,3500120.rod,FeCl2,Fe Cl,[ROD](https://solsa.crystallography.net/rod/3500120.html) [Mindat](http://www.mindat.org/search.php?name=Lawrencite),785.0,RAW,,
Leadhillite_1000034.rod,5.BF.40,1000034.rod,Pb4(SO4)(CO3)2(OH)2,Pb S O C H,[ROD](https://solsa.crystallography.net/rod/1000034.html) [Mindat](http://www.mindat.org/search.php?name=Leadhillite),780.0,RAW,,
Leadhillite_1000205.rod,5.BF.40,1000205.rod,Pb4(SO4)(CO3)2(OH)2,Pb S O C H,[ROD](https://solsa.crystallography.net/rod/1000205.html) [Mindat](http://www.mindat.org/search.php?name=Leadhillite),532.0,RAW,,
Leifite_1000044.rod,9.EH.25,1000044.rod,"Na7Be2(Si15Al3)O39(F,OH)2",Na Be Si Al O F H,[ROD](https://solsa.crystallography.net/rod/1000044.html) [Mindat](http://www.mindat.org/search.php?name=Leifite),780.0,RAW,,
Leifite_1000215.rod,9.EH.25,1000215.rod,"Na7Be2(Si15Al3)O39(F,OH)2",Na Be Si Al O F H,[ROD](https://solsa.crystallography.net/rod/1000215.html) [Mindat](http://www.mindat.org/search.php?name=Leifite),532.0,RAW,,
Leightonite_1000024.rod,7.CC.70,1000024.rod,K2Ca2Cu(SO4)4 2H2O,K Ca Cu S O H,[ROD](https://solsa.crystallography.net/rod/1000024.html) [Mindat](http://www.mindat.org/search.php?name=Leightonite),780.0,RAW,,
Leightonite_1000189.rod,7.CC.70,1000189.rod,K2Ca2Cu(SO4)4 2H2O,K Ca Cu S O H,[ROD](https://solsa.crystallography.net/rod/1000189.html) [Mindat](http://www.mindat.org/search.php?name=Leightonite),532.0,RAW,,
Leiteite_1000023.rod,4.JA.05,1000023.rod,ZnAs3+2O4,Zn As O,[ROD](https://solsa.crystallography.net/rod/1000023.html) [Mindat](http://www.mindat.org/search.php?name=Leiteite),780.0,RAW,,
Leiteite_1000184.rod,4.JA.05,1000184.rod,ZnAs3+2O4,Zn As O,[ROD](https://solsa.crystallography.net/rod/1000184.html) [Mindat](http://www.mindat.org/search.php?name=Leiteite),532.0,RAW,,
Lemoynite_1000094.rod,9.DP.35,1000094.rod,Na2CaZr2Si10O26 5-6H2O,Na Ca Zr Si O H,[ROD](https://solsa.crystallography.net/rod/1000094.html) [Mindat](http://www.mindat.org/search.php?name=Lemoynite),780.0,RAW,,
