name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Beudantite_R070492,8.BL.05,R070492,PbFe3+3(AsO4)(SO4)(OH)6,Pb Fe As O S H,[RRUF](https://rruff.info/R070492) [Mindat](http://www.mindat.org/search.php?name=Beudantite),785,Proceed,"Druse of light green rhombohedral crystalsThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFBob Jenkins locality: Capitana mine, Copiapó Province, Atacama Region, Chile",
Beudantite_R070492,8.BL.05,R070492,PbFe3+3(AsO4)(SO4)(OH)6,Pb Fe As O S H,[RRUF](https://rruff.info/R070492) [Mindat](http://www.mindat.org/search.php?name=Beudantite),532,Proceed,"Druse of light green rhombohedral crystalsThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFBob Jenkins locality: Capitana mine, Copiapó Province, Atacama Region, Chile",
Beudantite_R070502,8.BL.05,R070502,PbFe3+3(AsO4)(SO4)(OH)6,Pb Fe As O S H,[RRUF](https://rruff.info/R070502) [Mindat](http://www.mindat.org/search.php?name=Beudantite),785,Proceed,"Thin hexagonal yellow platesThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFBob Jenkins locality: Dulcinea, Copiapó Province, Atacama Region, Chile",
Beudantite_R070502,8.BL.05,R070502,PbFe3+3(AsO4)(SO4)(OH)6,Pb Fe As O S H,[RRUF](https://rruff.info/R070502) [Mindat](http://www.mindat.org/search.php?name=Beudantite),532,Proceed,"Thin hexagonal yellow platesThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFBob Jenkins locality: Dulcinea, Copiapó Province, Atacama Region, Chile",
Beudantite_R100183,8.BL.05,R100183,PbFe3+3(AsO4)(SO4)(OH)6,Pb Fe As O S H,[RRUF](https://rruff.info/R100183) [Mindat](http://www.mindat.org/search.php?name=Beudantite),532,Proceed,"Greenish-yellow blocky crystals associated with mimetiteThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Mina Ojuela (Campo Sur), Mapimi, Durango, Mexico",
Beudantite_R100183,8.BL.05,R100183,PbFe3+3(AsO4)(SO4)(OH)6,Pb Fe As O S H,[RRUF](https://rruff.info/R100183) [Mindat](http://www.mindat.org/search.php?name=Beudantite),780,Proceed,"Greenish-yellow blocky crystals associated with mimetiteThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Mina Ojuela (Campo Sur), Mapimi, Durango, Mexico",
Beusite_R160031,8.AB.20,R160031,Mn2+Mn2+2(PO4)2,Mn P O,[RRUF](https://rruff.info/R160031) [Mindat](http://www.mindat.org/search.php?name=Beusite),780,Proceed,"Orange massiveThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFJaroslav Hyršl locality: Santa Ana Pegmatite, Argentina",
Beusite_R160031,8.AB.20,R160031,Mn2+Mn2+2(PO4)2,Mn P O,[RRUF](https://rruff.info/R160031) [Mindat](http://www.mindat.org/search.php?name=Beusite),532,Proceed,"Orange massiveThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFJaroslav Hyršl locality: Santa Ana Pegmatite, Argentina",
Bianchite_R070020,7.CB.25,R070020,Zn(SO4) 6H2O,Zn S O H,[RRUF](https://rruff.info/R070020) [Mindat](http://www.mindat.org/search.php?name=Bianchite),785,Proceed,"White efflorescence associated with wurtziteThe identification of this mineral is not yet confirmed owner: RRUFFMichael Scott locality: Equatorial part of Midatlantic Ridge, 5000 m depth, Atlantic Ocean",
Bianchite_R070020,7.CB.25,R070020,Zn(SO4) 6H2O,Zn S O H,[RRUF](https://rruff.info/R070020) [Mindat](http://www.mindat.org/search.php?name=Bianchite),532,Proceed,"White efflorescence associated with wurtziteThe identification of this mineral is not yet confirmed owner: RRUFFMichael Scott locality: Equatorial part of Midatlantic Ridge, 5000 m depth, Atlantic Ocean",
